;EMPRESA (SIGLA);EMPRESA (NOME);EMPRESA (NACIONALIDADE);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE ORIGEM (REGIÃO);AEROPORTO DE ORIGEM (PAÍS);AEROPORTO DE ORIGEM (CONTINENTE);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);AEROPORTO DE DESTINO (REGIÃO);AEROPORTO DE DESTINO (PAÍS);AEROPORTO DE DESTINO (CONTINENTE);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;CARGA PAGA (KG);CARGA GRÁTIS (KG);CORREIO (KG);ASK;RPK;ATK;RTK;COMBUSTÍVEL (LITROS);DISTÂNCIA VOADA (KM);DECOLAGENS;CARGA PAGA KM;CARGA GRATIS KM;CORREIO KM;ASSENTOS;PAYLOAD;HORAS VOADAS;BAGAGEM (KG)
345;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SNDV;DIVINÓPOLIS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;845.0;0.0;458.0;740.0;1.0;0.0;0.0;0.0;0.0;1142.0;3.05;0.0
346;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SSGY;GUAÍRA;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;25.0;1.0;324.0;0.0;0.0;25488.0;13275.0;5457.0;1268.0;2518.0;4248.0;8.0;172044.0;0.0;0.0;48.0;10282.0;17.2167;197.0
347;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SSUM;UMUARAMA;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;60.0;0.0;560.0;0.0;0.0;32200.0;27600.0;5998.0;2452.0;2951.0;4600.0;10.0;257600.0;0.0;0.0;70.0;13049.0;20.2667;281.0
348;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SSUV;UNIÃO DA VITÓRIA;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3.0;1.0;23.0;0.0;0.0;4305.0;615.0;901.0;53.0;399.0;615.0;3.0;4715.0;0.0;0.0;21.0;4401.0;3.35;13.0
349;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SSVL;TELÊMACO BORBA;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;6.0;0.0;107.0;0.0;0.0;12663.0;1206.0;2067.0;120.0;902.0;1407.0;7.0;21507.0;0.0;0.0;63.0;10298.0;7.06667;47.0
350;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBBW;BARRA DO GARÇAS;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;54.0;1.0;543.0;0.0;0.0;64800.0;21600.0;9623.0;1942.0;4722.0;7200.0;18.0;217200.0;0.0;0.0;162.0;24078.0;33.85;274.0
351;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5454.0;0.0;19.0;0.0;0.0;0.0;0.0;25102.0;39.1333;0.0
352;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;504.0;745.0;1.0;0.0;0.0;0.0;0.0;0.0;3.43333;0.0
353;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBJI;JI-PARANÁ;RO;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;21.0;1.0;355.0;0.0;0.0;24480.0;17136.0;3611.0;1752.0;1910.0;3264.0;4.0;289680.0;0.0;0.0;30.0;4428.0;12.3;219.0
354;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SSOU;ARIPUANÃ;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;74.0;0.0;944.0;0.0;0.0;94031.0;52318.0;15389.0;5048.0;8616.0;13433.0;19.0;667408.0;0.0;0.0;133.0;21784.0;58.1333;659.0
355;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;96.0;0.0;0.0;0.0;0.0;0.0;0.0;1872.0;0.0;8.0;0.0;0.0;0.0;0.0;10955.0;13.8667;0.0
356;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBMY;MANICORÉ;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136.0;338.0;1.0;0.0;0.0;0.0;0.0;0.0;0.916667;0.0
357;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBMY;MANICORÉ;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;36.0;0.0;469.0;0.0;0.0;14196.0;12168.0;3295.0;1171.0;1438.0;2366.0;7.0;158522.0;0.0;0.0;42.0;9762.0;10.1833;308.0
358;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBSN;SANTARÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;749.0;1178.0;2.0;0.0;0.0;0.0;0.0;0.0;5.21667;0.0
359;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBTF;TEFÉ;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;47.0;0.0;906.0;0.0;0.0;33280.0;24440.0;5415.0;2548.0;2379.0;4160.0;8.0;471120.0;0.0;0.0;64.0;10421.0;16.4667;475.0
360;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWBR;BORBA;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4.0;2.0;103.0;0.0;0.0;4800.0;640.0;1197.0;68.0;507.0;800.0;5.0;16480.0;0.0;0.0;30.0;7493.0;3.96667;27.0
361;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWKO;COARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;363.0;1.0;0.0;0.0;0.0;0.0;0.0;1.46667;0.0
362;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWKO;COARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0.0;0.0;545.0;0.0;0.0;3267.0;0.0;5519.0;193.0;2380.0;3993.0;11.0;197835.0;0.0;0.0;9.0;15220.0;17.4;0.0
363;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWKO;COARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;56.0;0.0;532.0;0.0;0.0;22869.0;20328.0;3991.0;1832.0;1791.0;2904.0;8.0;193116.0;0.0;0.0;63.0;11009.0;13.05;329.0
364;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWLB;LÁBREA;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;45.0;0.0;496.0;0.0;0.0;34447.0;31635.0;5909.0;2966.0;2790.0;4921.0;7.0;348688.0;0.0;0.0;49.0;8410.0;18.7833;353.0
365;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWMW;MAUÉS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;32.0;1.0;462.0;0.0;0.0;14672.0;8384.0;2971.0;831.0;1439.0;2096.0;8.0;121044.0;0.0;0.0;56.0;11361.0;10.2833;327.0
366;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBEK;JACAREACANGA;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBIH;ITAITUBA;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0.0;0.0;260.0;0.0;0.0;0.0;0.0;416.0;76.0;192.0;296.0;1.0;76960.0;0.0;0.0;0.0;1408.0;1.33333;0.0
367;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;1595.0;0.316667;0.0
368;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBJE;CRUZ;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;44.0;2.0;621.0;0.0;0.0;15300.0;9900.0;2609.0;976.0;1182.0;1800.0;8.0;139725.0;0.0;0.0;68.0;11618.0;9.13333;433.0
369;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBPB;PARNAÍBA;PI;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2.0;1.0;106.0;0.0;0.0;3312.0;736.0;998.0;93.0;485.0;736.0;2.0;39008.0;0.0;0.0;9.0;2715.0;3.31667;0.0
370;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;392.0;627.0;1.0;0.0;0.0;0.0;0.0;0.0;2.61667;0.0
371;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSL;SÃO LUÍS;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;365.0;647.0;1.0;0.0;0.0;0.0;0.0;0.0;2.48333;0.0
372;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SNIG;IGUATU;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0.0;0.0;0.0;0.0;0.0;2086.0;0.0;427.0;0.0;165.0;298.0;1.0;0.0;0.0;0.0;7.0;1435.0;1.18333;0.0
373;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SNWS;CRATEÚS;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3.0;0.0;30.0;0.0;0.0;7803.0;867.0;1252.0;73.0;461.0;867.0;3.0;8670.0;0.0;0.0;27.0;4339.0;3.2;0.0
374;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SWBE;SÃO BENEDITO;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1.0;0.0;10.0;0.0;0.0;2367.0;263.0;383.0;24.0;141.0;263.0;1.0;2630.0;0.0;0.0;9.0;1459.0;1.03333;10.0
375;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;426.0;745.0;1.0;0.0;0.0;0.0;0.0;0.0;3.05;0.0
376;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBJD;JUNDIAÍ;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;536.0;766.0;1.0;0.0;0.0;0.0;0.0;0.0;3.66667;0.0
377;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBJD;JUNDIAÍ;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;913.0;0.0;407.0;766.0;1.0;0.0;0.0;0.0;0.0;1193.0;2.91667;0.0
378;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBPJ;PALMAS;TO;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;392.0;711.0;1.0;0.0;0.0;0.0;0.0;0.0;2.76667;0.0
379;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBJD;JUNDIAÍ;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86.0;0.0;58.0;56.0;1.0;0.0;0.0;0.0;0.0;1542.0;0.983333;0.0
380;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBHT;ALTAMIRA;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBBE;BELÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0.0;0.0;0.0;0.0;0.0;4212.0;0.0;602.0;0.0;312.0;468.0;1.0;0.0;0.0;0.0;9.0;1288.0;2.11667;0.0
381;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBHT;ALTAMIRA;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBTU;TUCURUÍ;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0.0;0.0;0.0;0.0;0.0;2583.0;0.0;402.0;0.0;197.0;287.0;1.0;0.0;0.0;0.0;9.0;1403.0;1.4;0.0
382;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBIH;ITAITUBA;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBEK;JACAREACANGA;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0.0;0.0;50.0;0.0;0.0;0.0;0.0;420.0;14.0;178.0;296.0;1.0;14800.0;0.0;0.0;0.0;1422.0;1.26667;0.0
383;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBIH;ITAITUBA;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBHT;ALTAMIRA;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0.0;0.0;0.0;0.0;0.0;3870.0;0.0;565.0;0.0;285.0;430.0;1.0;0.0;0.0;0.0;9.0;1315.0;1.96667;0.0
384;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBIP;SANTANA DO PARAÍSO;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;141.0;156.0;1.0;0.0;0.0;0.0;0.0;0.0;1.06667;0.0
385;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBJD;JUNDIAÍ;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;626.0;1002.0;2.0;0.0;0.0;0.0;0.0;0.0;4.41667;0.0
386;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBJD;JUNDIAÍ;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;650.0;1038.0;3.0;0.0;0.0;0.0;0.0;0.0;4.66667;0.0
387;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBJD;JUNDIAÍ;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0.0;0.0;200.0;0.0;0.0;0.0;0.0;476.0;69.0;222.0;346.0;1.0;69200.0;0.0;0.0;0.0;1378.0;1.58333;0.0
388;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBJD;JUNDIAÍ;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBJD;JUNDIAÍ;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5289.0;0.0;26.0;0.0;0.0;0.0;0.0;36371.0;40.0167;0.0
389;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBJD;JUNDIAÍ;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBJR;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;218.0;366.0;1.0;0.0;0.0;0.0;0.0;0.0;1.61667;0.0
390;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBJD;JUNDIAÍ;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;759.0;280.0;10.0;0.0;0.0;0.0;0.0;0.0;6.9;0.0
391;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBJD;JUNDIAÍ;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSJ;SÃO JOSÉ DOS CAMPOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;76.0;110.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0
392;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBJD;JUNDIAÍ;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SSUV;UNIÃO DA VITÓRIA;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;693.0;0.0;309.0;537.0;1.0;0.0;0.0;0.0;0.0;1291.0;2.03333;0.0
393;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBJE;CRUZ;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;23.0;0.0;694.0;0.0;0.0;18225.0;5175.0;2944.0;571.0;1304.0;2025.0;9.0;156150.0;0.0;0.0;81.0;13096.0;9.51667;140.0
394;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000002;SBJE;CRUZ;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBPB;PARNAÍBA;PI;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2.0;0.0;312.0;0.0;0.0;6840.0;304.0;1105.0;71.0;717.0;760.0;5.0;47424.0;0.0;0.0;45.0;7283.0;5.43333;16.0
